Date,CP,Longwave_Rad_AVG,TEMP_MIN,RAD_SOL,RAIN,SampleID,Longitude,TDN_based_ADF,WIND_SPD,Latitude,B9,B11,Radiative_Direct_AVG,B7,NDWI,Radiative_Dif_AVG
2023-01-26,13.50900461,407.7403477083332,21.2,26.73,2.9,139,-54.839911,56.84824079,7.0,-20.44642167,3878.0,3385.0,266.04520471497386,4056.0,0.0924932975871313,81.81618801840274
2023-01-26,9.902765451,407.7403477083332,21.2,26.73,2.9,140,-54.83849533,53.52079449,7.0,-20.44655667,3611.0,3183.0,266.04520471497386,3527.0,0.0563296768455381,81.81618801840274
2023-01-26,10.0975357,407.7403477083332,21.2,26.73,2.9,140,-54.83849533,54.0620363,7.0,-20.44655667,3611.0,3183.0,266.04520471497386,3527.0,0.0563296768455381,81.81618801840274
2023-01-26,8.133570108,407.7403477083332,21.2,26.73,2.9,141,-54.83928367,50.8555267,7.0,-20.44692833,3826.0,3230.0,266.04520471497386,3889.0,0.1025284801333703,81.81618801840274
2023-01-26,8.364747374,407.7403477083332,21.2,26.73,2.9,141,-54.83928367,50.334203,7.0,-20.44692833,3826.0,3230.0,266.04520471497386,3889.0,0.1025284801333703,81.81618801840274
2023-01-26,4.490763208,407.7403477083332,21.2,26.73,2.9,142,-54.839109,43.50167265,7.0,-20.44700333,3803.0,3120.0,266.04520471497386,3836.0,0.1287349902261938,81.81618801840274
2023-01-26,4.710600171,407.7403477083332,21.2,26.73,2.9,142,-54.839109,45.48467853,7.0,-20.44700333,3803.0,3120.0,266.04520471497386,3836.0,0.1287349902261938,81.81618801840274
2023-02-09,4.43303538,412.522014791666,23.3,24.22,0.8,143,-54.83937133,60.29195187,13.9,-20.44632067,4168.0,3665.0,222.34982167834767,4079.0,0.0615798233260786,124.59940805566362
2023-02-09,4.660370528,412.522014791666,23.3,24.22,0.8,143,-54.83937133,59.44089187,13.9,-20.44632067,4168.0,3665.0,222.34982167834767,4079.0,0.0615798233260786,124.59940805566362
2023-02-09,10.85289099,412.522014791666,23.3,24.22,0.8,144,-54.838811,62.52238446,13.9,-20.44605,4482.0,3629.0,222.34982167834767,4260.0,0.0830069488313329,124.59940805566362
2023-02-09,11.09797836,412.522014791666,23.3,24.22,0.8,144,-54.838811,62.38942954,13.9,-20.44605,4482.0,3629.0,222.34982167834767,4260.0,0.0830069488313329,124.59940805566362
2023-02-09,13.6417341,412.522014791666,23.3,24.22,0.8,145,-54.83939967,62.29979832,13.9,-20.44667067,4316.0,3632.0,222.34982167834767,4125.0,0.0662038822470754,124.59940805566362
2023-02-09,13.8898481,412.522014791666,23.3,24.22,0.8,145,-54.83939967,61.49124123,13.9,-20.44667067,4316.0,3632.0,222.34982167834767,4125.0,0.0662038822470754,124.59940805566362
2023-02-09,10.53047164,412.522014791666,23.3,24.22,0.8,146,-54.838672,59.02257787,13.9,-20.447191,4198.0,3524.0,222.34982167834767,4229.0,0.1023942944472745,124.59940805566362
2023-02-09,10.7569334,412.522014791666,23.3,24.22,0.8,146,-54.838672,57.89106252,13.9,-20.447191,4198.0,3524.0,222.34982167834767,4229.0,0.1023942944472745,124.59940805566362
2023-02-09,7.419596669,412.522014791666,23.3,24.22,0.8,147,-54.83936433,48.84696466,13.9,-20.446287,4168.0,3665.0,222.34982167834767,4079.0,0.0615798233260786,124.59940805566362
2023-02-09,7.651712077,412.522014791666,23.3,24.22,0.8,147,-54.83936433,48.30937213,13.9,-20.446287,4168.0,3665.0,222.34982167834767,4079.0,0.0615798233260786,124.59940805566362
2023-02-09,11.17514965,412.522014791666,23.3,24.22,0.8,148,-54.838828,60.66950702,13.9,-20.446057,4420.0,3663.0,222.34982167834767,4198.0,0.0758168285606156,124.59940805566362
2023-02-09,11.408907,412.522014791666,23.3,24.22,0.8,148,-54.838828,60.63537099,13.9,-20.446057,4420.0,3663.0,222.34982167834767,4198.0,0.0758168285606156,124.59940805566362
2023-02-09,11.12614408,412.522014791666,23.3,24.22,0.8,149,-54.839176,55.58708859,13.9,-20.447006,4499.0,3460.0,222.34982167834767,4496.0,0.1595822200631527,124.59940805566362
2023-02-09,11.22846452,412.522014791666,23.3,24.22,0.8,149,-54.839176,55.13794577,13.9,-20.447006,4499.0,3460.0,222.34982167834767,4496.0,0.1595822200631527,124.59940805566362
2023-02-09,4.206732732,412.522014791666,23.3,24.22,0.8,150,-54.83910367,47.91061496,13.9,-20.446971,4398.0,3451.0,222.34982167834767,4243.0,0.1354127520982087,124.59940805566362
2023-02-09,4.438551173,412.522014791666,23.3,24.22,0.8,150,-54.83910367,47.01575914,13.9,-20.446971,4398.0,3451.0,222.34982167834767,4243.0,0.1354127520982087,124.59940805566362
2023-03-01,5.148421938,400.0429107638884,22.8,22.54,2.5,151,-54.838468,58.18542757,12.4,-20.44679533,4011.0,3082.0,296.5332367889253,3886.0,0.1211861990305104,70.21728011222912
2023-03-01,5.37226637,400.0429107638884,22.8,22.54,2.5,151,-54.838468,59.12916775,12.4,-20.44679533,4011.0,3082.0,296.5332367889253,3886.0,0.1211861990305104,70.21728011222912
2023-03-01,9.042283413,400.0429107638884,22.8,22.54,2.5,152,-54.838597,56.3779176,12.4,-20.447019,4088.0,3042.0,296.5332367889253,3819.0,0.1180052189040301,70.21728011222912
2023-03-01,9.260928448,400.0429107638884,22.8,22.54,2.5,152,-54.838597,57.21758825,12.4,-20.447019,4088.0,3042.0,296.5332367889253,3819.0,0.1180052189040301,70.21728011222912
2023-03-01,7.726366136,400.0429107638884,22.8,22.54,2.5,153,-54.83859867,41.12103528,12.4,-20.44614833,4180.0,3047.0,296.5332367889253,3996.0,0.143017859654057,70.21728011222912
2023-03-01,7.938423038,400.0429107638884,22.8,22.54,2.5,153,-54.83859867,41.13311596,12.4,-20.44614833,4180.0,3047.0,296.5332367889253,3996.0,0.143017859654057,70.21728011222912
2023-03-01,7.692826263,400.0429107638884,22.8,22.54,2.5,154,-54.838516,56.59557836,12.4,-20.44636533,4109.0,3017.0,296.5332367889253,4047.0,0.1593758707160769,70.21728011222912
2023-03-01,7.922138114,400.0429107638884,22.8,22.54,2.5,154,-54.838516,57.2437095,12.4,-20.44636533,4109.0,3017.0,296.5332367889253,4047.0,0.1593758707160769,70.21728011222912
2023-03-01,7.958123502,400.0429107638884,22.8,22.54,2.5,155,-54.83931067,54.01985154,12.4,-20.44693667,4169.0,2982.0,296.5332367889253,4215.0,0.2033128506545551,70.21728011222912
2023-03-01,8.190470116,400.0429107638884,22.8,22.54,2.5,155,-54.83931067,53.69373756,12.4,-20.44693667,4169.0,2982.0,296.5332367889253,4215.0,0.2033128506545551,70.21728011222912
2023-03-01,2.941602021,400.0429107638884,22.8,22.54,2.5,156,-54.83916767,52.91677388,12.4,-20.446972,3968.0,2981.0,296.5332367889253,3985.0,0.1692907900236867,70.21728011222912
2023-03-01,3.167879099,400.0429107638884,22.8,22.54,2.5,156,-54.83916767,52.64853604,12.4,-20.446972,3968.0,2981.0,296.5332367889253,3985.0,0.1692907900236867,70.21728011222912
