Sample,Sub_Sample,Date_std,granule_id,granule_time,cloud_cover,B10__2DAP5x5_IQR,B10__2DAP5x5_MED,B10__BUF30m_IQR,B10__BUF30m_MED,B11__2DAP5x5_IQR,B11__2DAP5x5_MED,B11__BUF30m_IQR,B11__BUF30m_MED,B12__2DAP5x5_IQR,B12__2DAP5x5_MED,B12__BUF30m_IQR,B12__BUF30m_MED,B1__2DAP5x5_IQR,B1__2DAP5x5_MED,B1__BUF30m_IQR,B1__BUF30m_MED,B2__2DAP5x5_IQR,B2__2DAP5x5_MED,B2__BUF30m_IQR,B2__BUF30m_MED,B3__2DAP5x5_IQR,B3__2DAP5x5_MED,B3__BUF30m_IQR,B3__BUF30m_MED,B4__2DAP5x5_IQR,B4__2DAP5x5_MED,B4__BUF30m_IQR,B4__BUF30m_MED,B5__2DAP5x5_IQR,B5__2DAP5x5_MED,B5__BUF30m_IQR,B5__BUF30m_MED,B6__2DAP5x5_IQR,B6__2DAP5x5_MED,B6__BUF30m_IQR,B6__BUF30m_MED,B7__2DAP5x5_IQR,B7__2DAP5x5_MED,B7__BUF30m_IQR,B7__BUF30m_MED,B8A__2DAP5x5_IQR,B8A__2DAP5x5_MED,B8A__BUF30m_IQR,B8A__BUF30m_MED,B8__2DAP5x5_IQR,B8__2DAP5x5_MED,B8__BUF30m_IQR,B8__BUF30m_MED,B9__2DAP5x5_IQR,B9__2DAP5x5_MED,B9__BUF30m_IQR,B9__BUF30m_MED
26,2,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,82.0,4768.0,29.0,4755.0,182.0,3544.0,41.0,3484.0,143.0,5626.0,124.0,5502.0,269.0,5131.0,187.0,5062.0,222.0,5304.0,179.0,5287.0,141.0,5196.0,41.0,5205.0,116.0,4999.0,36.0,4999.0,120.0,5566.0,61.0,5566.0,117.0,6065.0,32.0,6019.0,153.0,6201.0,48.0,6146.0,209.0,5468.0,152.0,5397.0,105.0,651.0,0.0,651.0
27,1,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,239.0,4581.0,39.0,4597.0,291.0,3434.0,166.0,3434.0,597.0,5332.0,0.0,5423.0,312.0,5055.0,15.0,5269.0,177.0,5119.0,94.0,5226.0,327.0,4961.0,58.0,5013.0,301.0,4761.0,43.0,4792.0,298.0,5300.0,78.0,5341.0,414.0,5790.0,139.0,5850.0,394.0,6001.0,158.0,6001.0,152.0,5390.0,57.0,5525.0,234.0,678.0,0.0,715.0
27,2,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,239.0,4581.0,39.0,4597.0,291.0,3434.0,166.0,3434.0,597.0,5332.0,0.0,5423.0,312.0,5055.0,15.0,5269.0,177.0,5119.0,94.0,5226.0,327.0,4961.0,58.0,5013.0,301.0,4761.0,43.0,4792.0,298.0,5300.0,78.0,5341.0,414.0,5790.0,139.0,5850.0,394.0,6001.0,158.0,6001.0,152.0,5390.0,57.0,5525.0,234.0,678.0,0.0,715.0
28,1,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,258.0,4655.0,83.0,4604.0,110.0,3484.0,32.0,3524.0,258.0,5502.0,0.0,5464.0,386.0,4952.0,55.0,4798.0,291.0,5053.0,52.0,4979.0,311.0,4987.0,51.0,4943.0,337.0,4871.0,110.0,4796.0,291.0,5445.0,79.0,5405.0,221.0,5928.0,91.0,5918.0,145.0,6091.0,12.0,6068.0,225.0,5305.0,40.0,5236.0,68.0,627.0,35.0,616.0
28,2,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,258.0,4655.0,83.0,4604.0,110.0,3484.0,32.0,3524.0,258.0,5502.0,0.0,5464.0,386.0,4952.0,55.0,4798.0,291.0,5053.0,52.0,4979.0,311.0,4987.0,51.0,4943.0,337.0,4871.0,110.0,4796.0,291.0,5445.0,79.0,5405.0,221.0,5928.0,91.0,5918.0,145.0,6091.0,12.0,6068.0,225.0,5305.0,40.0,5236.0,68.0,627.0,35.0,616.0
29,1,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,96.0,4749.0,14.0,4736.0,174.0,3559.0,52.0,3503.0,143.0,5626.0,18.0,5502.0,227.0,5121.0,59.0,5062.0,170.0,5228.0,125.0,5189.0,174.0,5168.0,75.0,5196.0,115.0,4984.0,63.0,4982.0,116.0,5544.0,51.0,5544.0,122.0,6046.0,71.0,6019.0,123.0,6178.0,84.0,6130.0,172.0,5452.0,71.0,5397.0,144.0,660.0,9.0,651.0
29,2,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,96.0,4749.0,14.0,4736.0,174.0,3559.0,52.0,3503.0,143.0,5626.0,18.0,5502.0,227.0,5121.0,59.0,5062.0,170.0,5228.0,125.0,5189.0,174.0,5168.0,75.0,5196.0,115.0,4984.0,63.0,4982.0,116.0,5544.0,51.0,5544.0,122.0,6046.0,71.0,6019.0,123.0,6178.0,84.0,6130.0,172.0,5452.0,71.0,5397.0,144.0,660.0,9.0,651.0
30,1,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,180.0,4716.0,48.0,4749.0,117.0,3562.0,46.0,3565.0,229.0,5520.0,0.0,5520.0,233.0,5124.0,89.0,5269.0,117.0,5188.0,29.0,5228.0,181.0,5130.0,25.0,5150.0,204.0,4936.0,41.0,4936.0,181.0,5508.0,36.0,5540.0,157.0,6019.0,27.0,6046.0,160.0,6130.0,16.0,6177.0,134.0,5423.0,88.0,5525.0,108.0,715.0,8.0,768.0
30,2,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,180.0,4716.0,48.0,4749.0,117.0,3562.0,46.0,3565.0,229.0,5520.0,0.0,5520.0,233.0,5124.0,89.0,5269.0,117.0,5188.0,29.0,5228.0,181.0,5130.0,25.0,5150.0,204.0,4936.0,41.0,4936.0,181.0,5508.0,36.0,5540.0,157.0,6019.0,27.0,6046.0,160.0,6130.0,16.0,6177.0,134.0,5423.0,88.0,5525.0,108.0,715.0,8.0,768.0
31,1,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,229.0,4604.0,133.0,4477.0,170.0,3462.0,110.0,3524.0,250.0,5423.0,212.0,5252.0,404.0,4869.0,83.0,4800.0,374.0,5035.0,108.0,4979.0,276.0,4961.0,148.0,4885.0,278.0,4792.0,130.0,4647.0,307.0,5381.0,191.0,5239.0,322.0,5915.0,181.0,5790.0,268.0,6064.0,128.0,6001.0,307.0,5264.0,109.0,5262.0,62.0,651.0,0.0,678.0
31,2,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,229.0,4604.0,133.0,4477.0,170.0,3462.0,110.0,3524.0,250.0,5423.0,212.0,5252.0,404.0,4869.0,83.0,4800.0,374.0,5035.0,108.0,4979.0,276.0,4961.0,148.0,4885.0,278.0,4792.0,130.0,4647.0,307.0,5381.0,191.0,5239.0,322.0,5915.0,181.0,5790.0,268.0,6064.0,128.0,6001.0,307.0,5264.0,109.0,5262.0,62.0,651.0,0.0,678.0
32,1,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,153.0,4526.0,55.0,4477.0,265.0,3429.0,253.0,3385.0,755.0,5262.0,0.0,5252.0,593.0,4821.0,289.0,4821.0,493.0,4987.0,226.0,5153.0,243.0,4935.0,186.0,4961.0,219.0,4746.0,115.0,4647.0,252.0,5239.0,63.0,5193.0,392.0,5776.0,161.0,5653.0,430.0,5950.0,265.0,5840.0,385.0,5262.0,133.0,5305.0,163.0,651.0,0.0,678.0
32,2,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,153.0,4526.0,55.0,4477.0,265.0,3429.0,253.0,3385.0,755.0,5262.0,0.0,5252.0,593.0,4821.0,289.0,4821.0,493.0,4987.0,226.0,5153.0,243.0,4935.0,186.0,4961.0,219.0,4746.0,115.0,4647.0,252.0,5239.0,63.0,5193.0,392.0,5776.0,161.0,5653.0,430.0,5950.0,265.0,5840.0,385.0,5262.0,133.0,5305.0,163.0,651.0,0.0,678.0
33,1,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,153.0,1923.0,77.0,1939.0,140.0,1207.0,106.0,1124.0,34.0,234.0,0.0,234.0,26.0,278.0,17.0,270.0,41.0,676.0,61.0,678.0,113.0,690.0,126.0,660.0,47.0,1332.0,26.0,1335.0,259.0,2333.0,333.0,2429.0,272.0,2586.0,377.0,2731.0,320.0,2725.0,388.0,2852.0,443.0,2551.0,391.0,2697.0,118.0,924.0,0.0,928.0
33,2,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,153.0,1923.0,77.0,1939.0,140.0,1207.0,106.0,1124.0,34.0,234.0,0.0,234.0,26.0,278.0,17.0,270.0,41.0,676.0,61.0,678.0,113.0,690.0,126.0,660.0,47.0,1332.0,26.0,1335.0,259.0,2333.0,333.0,2429.0,272.0,2586.0,377.0,2731.0,320.0,2725.0,388.0,2852.0,443.0,2551.0,391.0,2697.0,118.0,924.0,0.0,928.0
34,1,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,295.0,2037.0,284.0,2037.0,308.0,1226.0,216.0,1296.0,70.0,208.0,17.0,190.0,42.0,285.0,22.0,285.0,61.0,678.0,61.0,681.0,175.0,701.0,113.0,792.0,78.0,1311.0,8.0,1294.0,479.0,2277.0,322.0,2214.0,480.0,2518.0,354.0,2435.0,519.0,2652.0,239.0,2652.0,397.0,2504.0,277.0,2444.0,232.0,919.0,152.0,1040.0
34,2,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,295.0,2037.0,284.0,2037.0,308.0,1226.0,216.0,1296.0,70.0,208.0,17.0,190.0,42.0,285.0,22.0,285.0,61.0,678.0,61.0,681.0,175.0,701.0,113.0,792.0,78.0,1311.0,8.0,1294.0,479.0,2277.0,322.0,2214.0,480.0,2518.0,354.0,2435.0,519.0,2652.0,239.0,2652.0,397.0,2504.0,277.0,2444.0,232.0,919.0,152.0,1040.0
35,1,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,191.0,1863.0,49.0,1782.0,239.0,1100.0,49.0,968.0,34.0,190.0,0.0,190.0,44.0,263.0,32.0,246.0,70.0,701.0,30.0,735.0,207.0,617.0,70.0,505.0,69.0,1332.0,25.0,1352.0,557.0,2543.0,139.0,2879.0,699.0,2776.0,180.0,3254.0,739.0,2991.0,143.0,3449.0,875.0,2731.0,233.0,3334.0,168.0,1023.0,0.0,1040.0
35,2,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,191.0,1863.0,49.0,1782.0,239.0,1100.0,49.0,968.0,34.0,190.0,0.0,190.0,44.0,263.0,32.0,246.0,70.0,701.0,30.0,735.0,207.0,617.0,70.0,505.0,69.0,1332.0,25.0,1352.0,557.0,2543.0,139.0,2879.0,699.0,2776.0,180.0,3254.0,739.0,2991.0,143.0,3449.0,875.0,2731.0,233.0,3334.0,168.0,1023.0,0.0,1040.0
36,1,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,115.0,1939.0,34.0,1923.0,169.0,1197.0,32.0,1143.0,40.0,234.0,0.0,241.0,20.0,286.0,10.0,280.0,61.0,692.0,10.0,696.0,82.0,681.0,22.0,654.0,51.0,1337.0,49.0,1341.0,185.0,2418.0,95.0,2441.0,213.0,2682.0,140.0,2707.0,212.0,2846.0,173.0,2907.0,252.0,2630.0,126.0,2689.0,28.0,924.0,5.0,919.0
36,2,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,115.0,1939.0,34.0,1923.0,169.0,1197.0,32.0,1143.0,40.0,234.0,0.0,241.0,20.0,286.0,10.0,280.0,61.0,692.0,10.0,696.0,82.0,681.0,22.0,654.0,51.0,1337.0,49.0,1341.0,185.0,2418.0,95.0,2441.0,213.0,2682.0,140.0,2707.0,212.0,2846.0,173.0,2907.0,252.0,2630.0,126.0,2689.0,28.0,924.0,5.0,919.0
37,1,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,169.0,2002.0,56.0,1986.0,162.0,1262.0,182.0,1164.0,32.0,241.0,56.0,308.0,20.0,286.0,18.0,280.0,55.0,676.0,46.0,676.0,71.0,721.0,60.0,652.0,71.0,1313.0,59.0,1274.0,180.0,2326.0,114.0,2422.0,220.0,2568.0,110.0,2707.0,239.0,2735.0,126.0,2908.0,230.0,2546.0,276.0,2704.0,32.0,904.0,5.0,924.0
37,2,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,169.0,2002.0,56.0,1986.0,162.0,1262.0,182.0,1164.0,32.0,241.0,56.0,308.0,20.0,286.0,18.0,280.0,55.0,676.0,46.0,676.0,71.0,721.0,60.0,652.0,71.0,1313.0,59.0,1274.0,180.0,2326.0,114.0,2422.0,220.0,2568.0,110.0,2707.0,239.0,2735.0,126.0,2908.0,230.0,2546.0,276.0,2704.0,32.0,904.0,5.0,924.0
38,1,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,192.0,2007.0,48.0,1986.0,189.0,1288.0,112.0,1164.0,40.0,241.0,0.0,241.0,23.0,288.0,8.0,286.0,46.0,676.0,23.0,678.0,114.0,726.0,75.0,665.0,63.0,1334.0,57.0,1341.0,199.0,2327.0,37.0,2418.0,241.0,2618.0,89.0,2682.0,267.0,2749.0,159.0,2825.0,230.0,2578.0,158.0,2620.0,41.0,919.0,0.0,919.0
38,2,2022-05-18,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,,,,,192.0,2007.0,48.0,1986.0,189.0,1288.0,112.0,1164.0,40.0,241.0,0.0,241.0,23.0,288.0,8.0,286.0,46.0,676.0,23.0,678.0,114.0,726.0,75.0,665.0,63.0,1334.0,57.0,1341.0,199.0,2327.0,37.0,2418.0,241.0,2618.0,89.0,2682.0,267.0,2749.0,159.0,2825.0,230.0,2578.0,158.0,2620.0,41.0,919.0,0.0,919.0
39,1,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,160.0,2235.0,58.0,2197.0,143.0,1383.0,37.0,1337.0,24.0,268.0,0.0,285.0,29.0,315.0,1.0,317.0,21.0,636.0,6.0,636.0,88.0,781.0,45.0,778.0,59.0,1145.0,27.0,1145.0,170.0,1920.0,36.0,1985.0,169.0,2212.0,35.0,2273.0,149.0,2431.0,34.0,2451.0,156.0,2145.0,4.0,2189.0,51.0,324.0,8.0,278.0
39,2,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,160.0,2235.0,58.0,2197.0,143.0,1383.0,37.0,1337.0,24.0,268.0,0.0,285.0,29.0,315.0,1.0,317.0,21.0,636.0,6.0,636.0,88.0,781.0,45.0,778.0,59.0,1145.0,27.0,1145.0,170.0,1920.0,36.0,1985.0,169.0,2212.0,35.0,2273.0,149.0,2431.0,34.0,2451.0,156.0,2145.0,4.0,2189.0,51.0,324.0,8.0,278.0
40,1,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,111.0,2224.0,25.0,2146.0,159.0,1371.0,10.0,1329.0,26.0,285.0,0.0,285.0,27.0,317.0,12.0,316.0,25.0,638.0,10.0,639.0,108.0,806.0,7.0,778.0,43.0,1151.0,4.0,1142.0,185.0,1956.0,23.0,1995.0,201.0,2245.0,9.0,2280.0,168.0,2431.0,47.0,2451.0,182.0,2157.0,29.0,2186.0,46.0,283.0,0.0,286.0
40,2,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,111.0,2224.0,25.0,2146.0,159.0,1371.0,10.0,1329.0,26.0,285.0,0.0,285.0,27.0,317.0,12.0,316.0,25.0,638.0,10.0,639.0,108.0,806.0,7.0,778.0,43.0,1151.0,4.0,1142.0,185.0,1956.0,23.0,1995.0,201.0,2245.0,9.0,2280.0,168.0,2431.0,47.0,2451.0,182.0,2157.0,29.0,2186.0,46.0,283.0,0.0,286.0
41,1,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,170.0,2224.0,45.0,2146.0,143.0,1371.0,24.0,1329.0,20.0,285.0,0.0,268.0,18.0,316.0,2.0,305.0,20.0,639.0,3.0,638.0,63.0,806.0,9.0,778.0,44.0,1145.0,17.0,1145.0,100.0,1979.0,28.0,2008.0,115.0,2273.0,54.0,2280.0,112.0,2453.0,36.0,2453.0,100.0,2189.0,27.0,2203.0,41.0,295.0,0.0,324.0
41,2,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,170.0,2224.0,45.0,2146.0,143.0,1371.0,24.0,1329.0,20.0,285.0,0.0,268.0,18.0,316.0,2.0,305.0,20.0,639.0,3.0,638.0,63.0,806.0,9.0,778.0,44.0,1145.0,17.0,1145.0,100.0,1979.0,28.0,2008.0,115.0,2273.0,54.0,2280.0,112.0,2453.0,36.0,2453.0,100.0,2189.0,27.0,2203.0,41.0,295.0,0.0,324.0
42,1,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,101.0,2184.0,50.0,2169.0,168.0,1423.0,53.0,1353.0,21.0,295.0,0.0,305.0,29.0,324.0,17.0,321.0,32.0,638.0,32.0,626.0,96.0,806.0,27.0,797.0,42.0,1145.0,25.0,1151.0,220.0,1909.0,147.0,1995.0,252.0,2158.0,167.0,2273.0,251.0,2338.0,198.0,2431.0,255.0,2067.0,143.0,2165.0,8.0,283.0,0.0,283.0
42,2,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,101.0,2184.0,50.0,2169.0,168.0,1423.0,53.0,1353.0,21.0,295.0,0.0,305.0,29.0,324.0,17.0,321.0,32.0,638.0,32.0,626.0,96.0,806.0,27.0,797.0,42.0,1145.0,25.0,1151.0,220.0,1909.0,147.0,1995.0,252.0,2158.0,167.0,2273.0,251.0,2338.0,198.0,2431.0,255.0,2067.0,143.0,2165.0,8.0,283.0,0.0,283.0
43,1,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,214.0,2197.0,29.0,2179.0,170.0,1427.0,79.0,1285.0,33.0,285.0,0.0,268.0,24.0,317.0,9.0,306.0,20.0,643.0,14.0,649.0,75.0,806.0,48.0,746.0,42.0,1145.0,46.0,1145.0,111.0,1975.0,65.0,2028.0,129.0,2273.0,50.0,2333.0,116.0,2451.0,69.0,2512.0,86.0,2186.0,80.0,2216.0,41.0,295.0,7.0,324.0
43,2,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,214.0,2197.0,29.0,2179.0,170.0,1427.0,79.0,1285.0,33.0,285.0,0.0,268.0,24.0,317.0,9.0,306.0,20.0,643.0,14.0,649.0,75.0,806.0,48.0,746.0,42.0,1145.0,46.0,1145.0,111.0,1975.0,65.0,2028.0,129.0,2273.0,50.0,2333.0,116.0,2451.0,69.0,2512.0,86.0,2186.0,80.0,2216.0,41.0,295.0,7.0,324.0
44,1,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,101.0,2184.0,94.0,2189.0,155.0,1423.0,84.0,1302.0,20.0,297.0,34.0,339.0,29.0,322.0,6.0,322.0,32.0,641.0,35.0,665.0,66.0,806.0,58.0,746.0,42.0,1145.0,52.0,1116.0,168.0,1961.0,124.0,2057.0,224.0,2256.0,187.0,2391.0,245.0,2432.0,218.0,2566.0,199.0,2160.0,289.0,2303.0,41.0,286.0,2.0,281.0
44,2,2022-06-22,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,,,,,101.0,2184.0,94.0,2189.0,155.0,1423.0,84.0,1302.0,20.0,297.0,34.0,339.0,29.0,322.0,6.0,322.0,32.0,641.0,35.0,665.0,66.0,806.0,58.0,746.0,42.0,1145.0,52.0,1116.0,168.0,1961.0,124.0,2057.0,224.0,2256.0,187.0,2391.0,245.0,2432.0,218.0,2566.0,199.0,2160.0,289.0,2303.0,41.0,286.0,2.0,281.0
45,1,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,67.0,1817.0,11.0,1836.0,50.0,931.0,29.0,967.0,15.0,178.0,0.0,174.0,21.0,218.0,7.0,232.0,48.0,626.0,2.0,648.0,64.0,476.0,23.0,508.0,79.0,1117.0,24.0,1154.0,225.0,2743.0,97.0,2738.0,283.0,3167.0,80.0,3104.0,326.0,3303.0,97.0,3220.0,287.0,3017.0,68.0,2970.0,92.0,657.0,0.0,649.0
45,2,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,67.0,1817.0,11.0,1836.0,50.0,931.0,29.0,967.0,15.0,178.0,0.0,174.0,21.0,218.0,7.0,232.0,48.0,626.0,2.0,648.0,64.0,476.0,23.0,508.0,79.0,1117.0,24.0,1154.0,225.0,2743.0,97.0,2738.0,283.0,3167.0,80.0,3104.0,326.0,3303.0,97.0,3220.0,287.0,3017.0,68.0,2970.0,92.0,657.0,0.0,649.0
46,1,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,58.0,1793.0,47.0,1819.0,95.0,913.0,41.0,937.0,38.0,174.0,7.0,167.0,24.0,221.0,0.0,221.0,25.0,640.0,34.0,651.0,78.0,484.0,32.0,490.0,59.0,1123.0,20.0,1156.0,183.0,2799.0,57.0,2871.0,206.0,3194.0,119.0,3245.0,253.0,3314.0,147.0,3347.0,219.0,3035.0,139.0,3115.0,67.0,657.0,59.0,716.0
46,2,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,58.0,1793.0,47.0,1819.0,95.0,913.0,41.0,937.0,38.0,174.0,7.0,167.0,24.0,221.0,0.0,221.0,25.0,640.0,34.0,651.0,78.0,484.0,32.0,490.0,59.0,1123.0,20.0,1156.0,183.0,2799.0,57.0,2871.0,206.0,3194.0,119.0,3245.0,253.0,3314.0,147.0,3347.0,219.0,3035.0,139.0,3115.0,67.0,657.0,59.0,716.0
47,1,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,67.0,1817.0,11.0,1836.0,50.0,931.0,29.0,967.0,15.0,178.0,0.0,174.0,21.0,218.0,7.0,232.0,48.0,626.0,2.0,648.0,64.0,476.0,23.0,508.0,79.0,1117.0,24.0,1154.0,225.0,2743.0,97.0,2738.0,283.0,3167.0,80.0,3104.0,326.0,3303.0,97.0,3220.0,287.0,3017.0,68.0,2970.0,92.0,657.0,0.0,649.0
47,2,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,67.0,1817.0,11.0,1836.0,50.0,931.0,29.0,967.0,15.0,178.0,0.0,174.0,21.0,218.0,7.0,232.0,48.0,626.0,2.0,648.0,64.0,476.0,23.0,508.0,79.0,1117.0,24.0,1154.0,225.0,2743.0,97.0,2738.0,283.0,3167.0,80.0,3104.0,326.0,3303.0,97.0,3220.0,287.0,3017.0,68.0,2970.0,92.0,657.0,0.0,649.0
48,1,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,58.0,1793.0,47.0,1819.0,95.0,913.0,41.0,937.0,38.0,174.0,7.0,167.0,24.0,221.0,0.0,221.0,25.0,640.0,34.0,651.0,78.0,484.0,32.0,490.0,59.0,1123.0,20.0,1156.0,183.0,2799.0,57.0,2871.0,206.0,3194.0,119.0,3245.0,253.0,3314.0,147.0,3347.0,219.0,3035.0,139.0,3115.0,67.0,657.0,59.0,716.0
48,2,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,58.0,1793.0,47.0,1819.0,95.0,913.0,41.0,937.0,38.0,174.0,7.0,167.0,24.0,221.0,0.0,221.0,25.0,640.0,34.0,651.0,78.0,484.0,32.0,490.0,59.0,1123.0,20.0,1156.0,183.0,2799.0,57.0,2871.0,206.0,3194.0,119.0,3245.0,253.0,3314.0,147.0,3347.0,219.0,3035.0,139.0,3115.0,67.0,657.0,59.0,716.0
49,1,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,51.0,1840.0,101.0,1773.0,62.0,941.0,40.0,917.0,32.0,183.0,66.0,249.0,21.0,221.0,11.0,205.0,44.0,624.0,30.0,592.0,60.0,491.0,35.0,433.0,43.0,1110.0,45.0,1057.0,155.0,2761.0,33.0,2708.0,145.0,3197.0,108.0,3167.0,203.0,3340.0,258.0,3376.0,171.0,3049.0,208.0,3190.0,20.0,667.0,25.0,624.0
49,2,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,51.0,1840.0,101.0,1773.0,62.0,941.0,40.0,917.0,32.0,183.0,66.0,249.0,21.0,221.0,11.0,205.0,44.0,624.0,30.0,592.0,60.0,491.0,35.0,433.0,43.0,1110.0,45.0,1057.0,155.0,2761.0,33.0,2708.0,145.0,3197.0,108.0,3167.0,203.0,3340.0,258.0,3376.0,171.0,3049.0,208.0,3190.0,20.0,667.0,25.0,624.0
50,1,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,78.0,1825.0,48.0,1767.0,70.0,937.0,37.0,917.0,32.0,184.0,43.0,249.0,18.0,221.0,16.0,219.0,48.0,626.0,59.0,603.0,43.0,491.0,80.0,465.0,61.0,1125.0,44.0,1097.0,155.0,2761.0,106.0,2697.0,145.0,3197.0,213.0,3167.0,230.0,3332.0,356.0,3376.0,171.0,3049.0,370.0,3153.0,20.0,663.0,25.0,624.0
50,2,2022-04-20,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,,,,,78.0,1825.0,48.0,1767.0,70.0,937.0,37.0,917.0,32.0,184.0,43.0,249.0,18.0,221.0,16.0,219.0,48.0,626.0,59.0,603.0,43.0,491.0,80.0,465.0,61.0,1125.0,44.0,1097.0,155.0,2761.0,106.0,2697.0,145.0,3197.0,213.0,3167.0,230.0,3332.0,356.0,3376.0,171.0,3049.0,370.0,3153.0,20.0,663.0,25.0,624.0
51,1,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,27.0,2180.0,28.0,2196.0,60.0,1295.0,22.0,1304.0,16.0,167.0,9.0,177.0,38.0,428.0,25.0,444.0,24.0,936.0,23.0,963.0,94.0,769.0,25.0,823.0,61.0,1415.0,42.0,1433.0,300.0,3333.0,82.0,3333.0,310.0,3954.0,61.0,3954.0,354.0,4122.0,50.0,4122.0,280.0,3685.0,47.0,3685.0,88.0,645.0,29.0,674.0
51,2,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,27.0,2180.0,28.0,2196.0,60.0,1295.0,22.0,1304.0,16.0,167.0,9.0,177.0,38.0,428.0,25.0,444.0,24.0,936.0,23.0,963.0,94.0,769.0,25.0,823.0,61.0,1415.0,42.0,1433.0,300.0,3333.0,82.0,3333.0,310.0,3954.0,61.0,3954.0,354.0,4122.0,50.0,4122.0,280.0,3685.0,47.0,3685.0,88.0,645.0,29.0,674.0
52,1,2022-04-06,G2250533407-LPCLOUD,2022-04-08T13:58:09.453000,60,,,,,17.0,2207.0,27.0,2187.0,12.0,1321.0,15.0,1305.0,57.0,168.0,0.0,166.0,61.0,381.0,21.0,381.0,42.0,906.0,19.0,905.0,31.0,821.0,25.0,806.0,28.0,1444.0,18.0,1434.0,159.0,3337.0,82.0,3262.0,196.0,3963.0,151.0,3904.0,224.0,4163.0,175.0,4106.0,173.0,3698.0,149.0,3613.0,47.0,597.0,19.0,570.0
